央视直播,#genre#
东方秃鹰,https://hd.ijycnd.com/play/6dBLRYa7/index.m3u8
极速杀机,https://hd.ijycnd.com/play/QbYvYndz/index.m3u8
喋血江湖,https://hd.ijycnd.com/play/vbmQ2RbY/index.m3u8
谍海危情,https://hd.ijycnd.com/play/Le329pd6/index.m3u8
龙之吻,https://hd.ijycnd.com/play/Le32VOd6/index.m3u8
极度空间,https://hd.ijycnd.com/play/PdRoBOeG/index.m3u8
荒江女侠,https://hd.ijycnd.com/play/zbqYjRbp/index.m3u8
龙骑士,https://hd.ijycnd.com/play/negL8Gaw/index.m3u8
插翅虎,https://hd.ijycnd.com/play/0dNxQLaL/index.m3u8
虎面角斗士,https://hd.ijycnd.com/play/QbYvp9dz/index.m3u8
红孩儿,https://hd.ijycnd.com/play/vbmwA0eY/index.m3u8
蔡李佛小子,https://hd.ijycnd.com/play/xe76Ejd7/index.m3u8
广东小老虎,https://hd.ijycnd.com/play/Le32wpd6/index.m3u8
沉底鳄,https://hd.ijycnd.com/play/PdRolYeG/index.m3u8
东方快车,https://hd.ijycnd.com/play/zbqYMpbp/index.m3u8
车手,https://hd.ijycnd.com/play/vbmQOEbY/index.m3u8
降龙神掌苏乞儿2,https://hd.ijycnd.com/play/xe7L9Oa7/index.m3u8
冰天侠女,https://hd.ijycnd.com/play/PdRgAEeG/index.m3u8
江湖情,https://hd.ijycnd.com/play/zbqY7Dbp/index.m3u8
火山高校,https://hd.ijycnd.com/play/QbYvMYdz/index.m3u8
豪侠传,https://hd.ijycnd.com/play/QdJZpgdO/index.m3u8
鬼太监 鬼太監,https://hd.ijycnd.com/play/zbqjkkdp/index.m3u8
单刀直入(美版),https://hd.ijycnd.com/play/QdJZGDdO/index.m3u8
火龙对决,https://hd.ijycnd.com/play/6dBLnoa7/index.m3u8
喋血柔情,https://hd.ijycnd.com/play/PdRoMVeG/index.m3u8
僵尸大时代,https://hd.ijycnd.com/play/6dBLNWa7/index.m3u8
黑灵官,https://hd.ijycnd.com/play/QbY63ndz/index.m3u8
僵尸英雄之魔王与公主,https://hd.ijycnd.com/play/QbYv7Wdz/index.m3u8
假面骑士平成世代,https://hd.ijycnd.com/play/xe7L3Ga7/index.m3u8
大黄蜂（国语版）,https://hd.ijycnd.com/play/6dBgVXe7/index.m3u8
黑店,https://hd.ijycnd.com/play/vbmwJ9eY/index.m3u8
监狱风云,https://hd.ijycnd.com/play/PdRg3KeG/index.m3u8
蝙蝠传奇,https://hd.ijycnd.com/play/zbqjEydp/index.m3u8
饥饿游戏2：星火燎原,https://hd.ijycnd.com/play/QbY6GMdz/index.m3u8
大笑江湖（国语版）,https://hd.ijycnd.com/play/6dBgxJe7/index.m3u8
道亦有道,https://hd.ijycnd.com/play/PdRogzeG/index.m3u8
黑暗黎明,https://hd.ijycnd.com/play/QbY6gMdz/index.m3u8
红孩子,https://hd.ijycnd.com/play/xe76lAd7/index.m3u8
金燕子,https://hd.ijycnd.com/play/zbqjg2dp/index.m3u8
大买卖,https://hd.ijycnd.com/play/7axGYrey/index.m3u8
黑色追杀令,https://hd.ijycnd.com/play/QdJZvPdO/index.m3u8
霍元甲,https://hd.ijycnd.com/play/neg5r6bw/index.m3u8
通缉令,https://hd.ijycnd.com/play/zbqjqydp/index.m3u8
大内神捕,https://hd.ijycnd.com/play/PdRgZReG/index.m3u8
刺客信条（国语版）,https://hd.ijycnd.com/play/neg5jrbw/index.m3u8
兵荒马乱的爱情,https://hd.ijycnd.com/play/7axG33ey/index.m3u8
锤神,https://hd.ijycnd.com/play/6dBgMoe7/index.m3u8
搏命单刀夺命枪,https://hd.ijycnd.com/play/6dBg5ke7/index.m3u8
怪兽之岛,https://hd.ijycnd.com/play/vbmw9neY/index.m3u8
变种人星球战役,https://hd.ijycnd.com/play/7axG4ley/index.m3u8
鬼手传奇之寒食帖,https://hd.ijycnd.com/play/0dNxg8aL/index.m3u8
疯狗警探,https://hd.ijycnd.com/play/QbY6x0dz/index.m3u8
古墓入侵者,https://hd.ijycnd.com/play/vbmwz3eY/index.m3u8
豪情三剑客,https://hd.ijycnd.com/play/vbmwxGeY/index.m3u8
八国联军,https://hd.ijycnd.com/play/6dBBkxd7/index.m3u8
疯狂的麦克斯4：狂暴之路,https://hd.ijycnd.com/play/QdJZjldO/index.m3u8
冲霄楼,https://hd.ijycnd.com/play/6dBg2ne7/index.m3u8
野兽特警2003（粤语版）,https://hd.ijycnd.com/play/xe7W7Ae7/index.m3u8
疯狂的麦克斯3,https://hd.ijycnd.com/play/7ax89zay/index.m3u8
蜂鸟特攻（国语版）,https://hd.ijycnd.com/play/6dBOEWe7/index.m3u8
连环追击,https://hd.ijycnd.com/play/PdRkrVeG/index.m3u8
封神传奇,https://hd.ijycnd.com/play/neg8k9aw/index.m3u8
疯猴（国语版）,https://hd.ijycnd.com/play/QbYrV9dz/index.m3u8
疯狂流浪者,https://hd.ijycnd.com/play/QbYrXWdz/index.m3u8
功夫机器侠之北腿,https://hd.ijycnd.com/play/6dBO7Qe7/index.m3u8
八卦宗师,https://hd.ijycnd.com/play/6dBO9We7/index.m3u8
高度戒备,https://hd.ijycnd.com/play/Le3E3pb6/index.m3u8
澳门风云3(粤语版),https://hd.ijycnd.com/play/Le3EO4b6/index.m3u8
格兰德岛,https://hd.ijycnd.com/play/vbm863aY/index.m3u8
蜂鸟特攻（原声版）,https://hd.ijycnd.com/play/QbYrYWdz/index.m3u8
巴黎危机,https://hd.ijycnd.com/play/vbm803aY/index.m3u8
富贵兵团,https://hd.ijycnd.com/play/zbq69pdp/index.m3u8
暗夜逐仇,https://hd.ijycnd.com/play/PdRklReG/index.m3u8
暗战2(粤语版),https://hd.ijycnd.com/play/QdJzYDdO/index.m3u8
疯狂兰蛇,https://hd.ijycnd.com/play/zbq66Ddp/index.m3u8
傲慢与偏见与僵尸,https://hd.ijycnd.com/play/vbm82paY/index.m3u8
核战总司令（国语版）,https://hd.ijycnd.com/play/QbYrxYdz/index.m3u8
疯猴（粤语版）,https://hd.ijycnd.com/play/vbm87AaY/index.m3u8
疯狂的赛车,https://hd.ijycnd.com/play/7ax8LEay/index.m3u8
牙狼：神之牙,https://hd.ijycnd.com/play/QbYrM0dz/index.m3u8
核战总司令（原声版）,https://hd.ijycnd.com/play/Le3Evpb6/index.m3u8
暗战2(普通话版),https://hd.ijycnd.com/play/6dBO6xe7/index.m3u8
霸海红英,https://hd.ijycnd.com/play/neg8Kjaw/index.m3u8
澳澳门风云(普通话版),https://hd.ijycnd.com/play/7ax87nay/index.m3u8
恶夜将临,https://hd.ijycnd.com/play/vbm8EpaY/index.m3u8
疯狂的麦克斯2,https://hd.ijycnd.com/play/0dNXXmaL/index.m3u8
迪斯科之王,https://hd.ijycnd.com/play/zbqDJpap/index.m3u8
一个人的江湖,https://hd.ijycnd.com/play/xe7YY8b7/index.m3u8
风云2(普通话版)_,https://hd.ijycnd.com/play/xe7YpAb7/index.m3u8
摇滚救妻,https://hd.ijycnd.com/play/Le3EYnb6/index.m3u8
暗战(普通话版),https://hd.ijycnd.com/play/QbYr5pdz/index.m3u8
防弹2,https://hd.ijycnd.com/play/6dBORne7/index.m3u8
叶问之九龙城寨,https://hd.ijycnd.com/play/neg86Zaw/index.m3u8
谍海计中计,https://hd.ijycnd.com/play/xe7Y3rb7/index.m3u8
亚瑟王和圆桌骑士,https://hd.ijycnd.com/play/PdRkMLeG/index.m3u8
废柴英雄联盟,https://hd.ijycnd.com/play/QbYr0Odz/index.m3u8
风暴(普通话版),https://hd.ijycnd.com/play/Le3Elxb6/index.m3u8
驯龙战,https://hd.ijycnd.com/play/QdJzPDdO/index.m3u8
夺命深渊,https://hd.ijycnd.com/play/0dNXYzaL/index.m3u8
风暴 風暴,https://hd.ijycnd.com/play/QbYv3Adz/index.m3u8
复仇,https://hd.ijycnd.com/play/QdJzZPdO/index.m3u8
的士速递4,https://hd.ijycnd.com/play/QdJlJgaO/index.m3u8
血溅鸳鸯楼,https://hd.ijycnd.com/play/xe7Y1jb7/index.m3u8
蝎子王5:灵魂之书,https://hd.ijycnd.com/play/7ax9Ylby/index.m3u8
夏福特,https://hd.ijycnd.com/play/7ax9XEby/index.m3u8
风流家族 風流家族,https://hd.ijycnd.com/play/QdJzy2dO/index.m3u8

废柴特工(普通话版),https://hd.ijycnd.com/play/vbmGD3eY/index.m3u8
焚兽之都(粤语版),https://hd.ijycnd.com/play/0dNpQDaL/index.m3u8
焚兽之都(普通话版),https://hd.ijycnd.com/play/7ax9Z3by/index.m3u8
心仇,https://hd.ijycnd.com/play/7ax9PBby/index.m3u8
O记三合会档案(粤语版),https://hd.ijycnd.com/play/6dBQ2Nb7/index.m3u8
二凤（国语版）,https://hd.ijycnd.com/play/7ax9Bqby/index.m3u8
单刀直入,https://hd.ijycnd.com/play/6dBQVQb7/index.m3u8
不死警官,https://hd.ijycnd.com/play/PdRwvReG/index.m3u8
反贪风暴2(普通话版),https://hd.ijycnd.com/play/Le3OmQe6/index.m3u8
大车队,https://hd.ijycnd.com/play/0dNp4NaL/index.m3u8
阿金,https://hd.ijycnd.com/play/PdRwmLeG/index.m3u8
不要相信任何人,https://hd.ijycnd.com/play/neg6q9dw/index.m3u8
侠探西蒙,https://hd.ijycnd.com/play/xe7O58e7/index.m3u8
从足球流氓到黑帮崛起4,https://hd.ijycnd.com/play/0dNpqNaL/index.m3u8
二流警探,https://hd.ijycnd.com/play/PdRw7KeG/index.m3u8
碧海追踪,https://hd.ijycnd.com/play/Le3OGxe6/index.m3u8
反贪风暴3(粤语版),https://hd.ijycnd.com/play/6dBQMxb7/index.m3u8
不朽的西罗,https://hd.ijycnd.com/play/xe7OxAe7/index.m3u8
财叔之横扫千军,https://hd.ijycnd.com/play/7ax9AJby/index.m3u8
反贪风暴3(普通话版),https://hd.ijycnd.com/play/neg6q6dw/index.m3u8
飞尸,https://hd.ijycnd.com/play/zbqD3Dap/index.m3u8
飞跃羚羊 飛躍羚羊,https://hd.ijycnd.com/play/QbY0KOaz/index.m3u8
不平静社区,https://hd.ijycnd.com/play/7ax9Wrby/index.m3u8
巴拉特,https://hd.ijycnd.com/play/zbqD50ap/index.m3u8
反黑行动组(双语字幕版),https://hd.ijycnd.com/play/neg696dw/index.m3u8
O记三合会档案(普通话版),https://hd.ijycnd.com/play/xe7O7ye7/index.m3u8
不眠夜,https://hd.ijycnd.com/play/xe7OqAe7/index.m3u8
搏击谷,https://hd.ijycnd.com/play/zbqDkrap/index.m3u8
暴走狂花,https://hd.ijycnd.com/play/PdRwVReG/index.m3u8
柏林危机,https://hd.ijycnd.com/play/6dBQjXb7/index.m3u8
二凤（原声版）,https://hd.ijycnd.com/play/xe7Owre7/index.m3u8
IRIS电影版2,https://hd.ijycnd.com/play/PdRwnOeG/index.m3u8
贝尔科实验,https://hd.ijycnd.com/play/QbY0Rnaz/index.m3u8
夺帅(粤语版),https://hd.ijycnd.com/play/neg6Mrdw/index.m3u8
恶战(普通话版),https://hd.ijycnd.com/play/QdJl1JaO/index.m3u8
爆裂老兵,https://hd.ijycnd.com/play/6dBQvkb7/index.m3u8
恶杀,https://hd.ijycnd.com/play/7ax9w9by/index.m3u8
八戒降魔2万妖之王,https://hd.ijycnd.com/play/PdRwBEeG/index.m3u8
暗域,https://hd.ijycnd.com/play/xe7OVQe7/index.m3u8
八文钱的保镖,https://hd.ijycnd.com/play/Le3OrRe6/index.m3u8
暗影猎人,https://hd.ijycnd.com/play/PdRwjVeG/index.m3u8
77年航空港,https://hd.ijycnd.com/play/vbmGEEeY/index.m3u8
恶男 惡男,https://hd.ijycnd.com/play/vbmGkGeY/index.m3u8
夺命手机（国语版）,https://hd.ijycnd.com/play/7ax98lby/index.m3u8
X战警：逆转未来,https://hd.ijycnd.com/play/zbqDlRap/index.m3u8
夺宝奇兵,https://hd.ijycnd.com/play/Le3Oy4e6/index.m3u8
007之雷霆杀机,https://hd.ijycnd.com/play/vbmGR0eY/index.m3u8
S-最后的警官：夺还,https://hd.ijycnd.com/play/neg6Zldw/index.m3u8
007之女王密使,https://hd.ijycnd.com/play/zbqDx3ap/index.m3u8
镖行天下前传之终极任务,https://hd.ijycnd.com/play/negQBYbw/index.m3u8
镖行天下前传之燃眉危机,https://hd.ijycnd.com/play/QdJ7L2eO/index.m3u8
007之你死我活,https://hd.ijycnd.com/play/xe7O3Ae7/index.m3u8
007外传之巡弋飞弹,https://hd.ijycnd.com/play/0dN5Z6bL/index.m3u8
007之择日而亡,https://hd.ijycnd.com/play/6dBQoJb7/index.m3u8
“大”人物,https://hd.ijycnd.com/play/vbmMBObY/index.m3u8
艾芙莉,https://hd.ijycnd.com/play/6dBQ62b7/index.m3u8
007之雷霆谷,https://hd.ijycnd.com/play/6dBRlJd7/index.m3u8
007之俄罗斯之恋,https://hd.ijycnd.com/play/7ax7Orey/index.m3u8
12回合3：致命禁闭,https://hd.ijycnd.com/play/QbY0Epaz/index.m3u8
007之黑日危机,https://hd.ijycnd.com/play/vbmMlObY/index.m3u8
雌雄双辣,https://hd.ijycnd.com/play/Le32GQd6/index.m3u8
追龙（国语版）,https://hd.ijycnd.com/play/Le3Kkxe6/index.m3u8
追龙（粤语版）,https://hd.ijycnd.com/play/xe7Wore7/index.m3u8
英雄本色3：夕阳之歌（粤语版）,https://hd.ijycnd.com/play/QdJ7n9eO/index.m3u8
子弹出租,https://hd.ijycnd.com/play/7ax7Pqey/index.m3u8
银魂（国语版）,https://hd.ijycnd.com/play/negQ9lbw/index.m3u8
英雄本色3：夕阳之歌（国语版）,https://hd.ijycnd.com/play/6dBRM2d7/index.m3u8
英雄本色2（粤语版）,https://hd.ijycnd.com/play/7ax70zey/index.m3u8
银魂（原声版）,https://hd.ijycnd.com/play/vbmM9AbY/index.m3u8
英雄本色2（国语版）,https://hd.ijycnd.com/play/zbqMEDbp/index.m3u8
镇魔司：四象伏魔,https://hd.ijycnd.com/play/zbqMy0bp/index.m3u8
印度暴徒,https://hd.ijycnd.com/play/QdJ7k9eO/index.m3u8
英雄好汉（国语版）,https://hd.ijycnd.com/play/QbYlJOaz/index.m3u8
勇敢者游戏2：再战巅峰（国语版）,https://hd.ijycnd.com/play/xe7WKOe7/index.m3u8
英雄本色2018,https://hd.ijycnd.com/play/0dN5rmbL/index.m3u8
英雄本色（国语版）,https://hd.ijycnd.com/play/vbmMzEbY/index.m3u8
英伦对决,https://hd.ijycnd.com/play/QbYlDOaz/index.m3u8
义胆群英（国语版）,https://hd.ijycnd.com/play/zbqMnRbp/index.m3u8
英伦对决（国语版）,https://hd.ijycnd.com/play/PdR5vzbG/index.m3u8
永春白鹤拳之擎天画卷,https://hd.ijycnd.com/play/PdR5GYbG/index.m3u8
战刀屠狼,https://hd.ijycnd.com/play/xe7W5Qe7/index.m3u8
影子神鞭,https://hd.ijycnd.com/play/QbYlAWaz/index.m3u8
燥热,https://hd.ijycnd.com/play/PdR5xVbG/index.m3u8
英雄之战,https://hd.ijycnd.com/play/zbqMqDbp/index.m3u8
冤情必报,https://hd.ijycnd.com/play/7ax7MPey/index.m3u8
幽灵山庄,https://hd.ijycnd.com/play/vbmM4nbY/index.m3u8
营救计划,https://hd.ijycnd.com/play/0dN5gNbL/index.m3u8
阴阳奇兵,https://hd.ijycnd.com/play/PdR5V0bG/index.m3u8
异形大战铁血战士2（国语版）,https://hd.ijycnd.com/play/negQElbw/index.m3u8
邮船大浩劫,https://hd.ijycnd.com/play/zbqM4ybp/index.m3u8
再生勇士,https://hd.ijycnd.com/play/negQ3rbw/index.m3u8
影子勇士1（国语版）,https://hd.ijycnd.com/play/Le3Kn9e6/index.m3u8
雍正与年羹尧,https://hd.ijycnd.com/play/zbqM0kbp/index.m3u8
影子勇士1,https://hd.ijycnd.com/play/xe7WrOe7/index.m3u8
邮船大浩劫（国语版）,https://hd.ijycnd.com/play/vbmM43bY/index.m3u8
英雄神话,https://hd.ijycnd.com/play/xe7Wm8e7/index.m3u8
金库（国语版）,https://hd.ijycnd.com/play/7ax7EEey/index.m3u8
金库（原声版）,https://hd.ijycnd.com/play/6dBRJWd7/index.m3u8
罪证子弹,https://hd.ijycnd.com/play/negQKYbw/index.m3u8


✨电影精选,#genre#
哪吒1魔童降世,https://vip.ffzy-play7.com/20221111/3098_4ec0b2e9/index.m3u8
哪吒1魔童降世,https://play.xluuss.com/play/penWJw7a/index.m3u8
哪吒2闹海修复,https://c1.7bbffvip.com/video/nazhazhimotongnaohai/修复版/index.m3u8
哪吒2闹海修复,https://play.xluuss.com/play/QbY1DQAb/index.m3u8
哪吒魔童闹海,https://svip.high21-playback.com/20250130/41326_717cc871/index.m3u8
雄兵出击超清,https://v.cdnlz4.com/20231201/26186_1cd3ed6c/index.m3u8
存亡之战超清,https://svip.high21-playback.com/20241213/40555_5eef5126/index.m3u8
周处除三害超,https://svipsvip.ffzy-online5.com/20240301/24303_f0da8c06/index.m3u8
花木兰,https://vip.ffzy-online2.com/20230510/36780_bd590733/2000k/hls/mixed.m3u8
少年黄飞鸿之铁马骝,https://vip.ffzy-play7.com/20221227/9985_e1befb18/2000k/hls/mixed.m3u8
肥龙过江,https://vip.ffzy-online.com/20221017/910_1576b6c4/2000k/hls/mixed.m3u8
追龙,https://vip.ffzy-play7.com/20221104/1464_ed9d6c5d/2000k/hls/mixed.m3u8
笑太极,https://vip.lz-cdn3.com/20221030/15331_a1168026/1200k/hls/mixed.m3u8
热血无赖,https://vip.ffzy-play7.com/20230604/25660_9de9d01f/2000k/hls/mixed.m3u8
杀破狼,https://vip.ffzy-play.com/20221018/1977_3ef7fe7e/2000k/hls/mixed.m3u8
疾速追杀4,https://vip.ffzyread1.com/20230523/12690_48491ef3/2000k/hls/mixed.m3u8
精武风云·陈真,https://vip1.lz-cdn1.com/20221015/17348_87a9f783/1200k/hls/mixed.m3u8
武侠,https://vip1.lz-cdn7.com/20230114/13485_ff35c78f/2000k/hls/mixed.m3u8
天龙八部之乔峰传,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8
叶问2：宗师传奇,https://vip.ffzy-play2.com/20221127/1618_b175df0e/2000k/hls/mixed.m3u8
画皮,https://vip.ffzy-play7.com/20221125/6912_637fb874/2000k/hls/mixed.m3u8
咏春,https://v.cdnlz11.com/20231121/18361_1e2e07d7/2000k/hls/mixed.m3u8
冰封：重生之门,https://vip.ffzy-play7.com/20221028/421_aa257ab3/2000k/hls/mixed.m3u8
金鸡SSS,https://vip.ffzy-play7.com/20221231/10629_088e8cb8/2000k/hls/mixed.m3u8
魔唇劫,https://vip.ffzy-play7.com/20221112/3615_57d8bd82/2000k/hls/mixed.m3u8
极限特工3：终极回归,https://vip.ffzy-play7.com/20221227/9949_dfdb5e0f/2000k/hls/mixed.m3u8
怒火威龙,https://vip.ffzy-play7.com/20221112/3632_fc9c93a8/2000k/hls/mixed.m3u8
卧虎藏龙：青冥宝剑,https://vip.ffzy-play7.com/20221124/6802_15d392ab/2000k/hls/mixed.m3u8
666魔鬼复活,https://vip.ffzy-play7.com/20221227/10016_9e0d6f6e/2000k/hls/mixed.m3u8
新流星蝴蝶剑,https://vip.ffzy-play7.com/20230205/13377_4d26288e/2000k/hls/mixed.m3u8
七剑,https://vip.ffzy-play7.com/20221224/9653_4f00a122/2000k/hls/mixed.m3u8
亚洲警察之高压线,https://vip.lz-cdn1.com/20230807/21671_3906db69/2000k/hls/mixed.m3u8
关云长,https://vip.ffzy-play7.com/20221127/7210_4d024aba/2000k/hls/mixed.m3u8
情逢敌手,https://vip.ffzy-play7.com/20221115/4735_3e61b0e3/2000k/hls/mixed.m3u8
星球大战外传：侠盗一号,https://vip.ffzy-play7.com/20230214/14700_5b43cb14/2000k/hls/mixed.m3u8
黑色城市,https://vip.ffzy-play7.com/20221224/9636_d432d303/2000k/hls/mixed.m3u8
战狼传说,https://vip.ffzy-play7.com/20221112/3424_514a5815/2000k/hls/mixed.m3u8
上海正午2：上海骑士,https://vip.ffzy-play7.com/20230131/12903_9b7878c4/2000k/hls/mixed.m3u8
超时空圣战,https://vip.ffzy-play7.com/20221108/2681_16875fdd/2000k/hls/mixed.m3u8
神探驾到,https://vip.ffzy-play7.com/20221103/1282_d9fc0f4d/2000k/hls/mixed.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
中南海保镖,http://jsmov2.a.yximgs.com/bs3/video-hls/5191243094765815668_hlsb.m3u8
给爸爸的信,https://cdn2.yzzy-tv-cdn.com/20220414/13070_86734093/index.m3u8
倚天屠龙记之魔教教主,https://cdn1.yzzy-tv-cdn.com/20220406/COULYl8d/index.m3u8
倚天屠龙记之魔教教主,http://jsmov2.a.yximgs.com/bs3/video-hls/5218264700326446854_hlsb.m3u8
杀手之王,https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
太极张三丰,http://jsmov2.a.yximgs.com/bs3/video-hls/5236841968140880426_hlsb.m3u8#https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
霍元甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5205598302789348106_hlsb.m3u8
投名状,https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
中南海保镖,https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
中南海保镖,http://jsmov2.a.yximgs.com/bs3/video-hls/5191243094765815668_hlsb.m3u8
给爸爸的信,http://jsmov2.a.yximgs.com/bs3/video-hls//5224175673211197601_hlsb.m3u8
新仙鹤神针,http://jsmov2.a.yximgs.com/bs3/video-hls/5225020093331681192_hlsb.m3u8
黄飞鸿92之龙行天下,https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
黄飞鸿之一:壮志凌云,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8#http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
黄飞鸿之二:男儿当自强,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8#https://txmov2.a.kwimgs.com/upic/2020/05/16/01/BMjAyMDA1MTYwMTAyMjFfMjEyNDgzMjg2XzI4NjI3OTAwNTc5XzJfMw==_b_Bc1101c249e7355d840c4495b7bfd84a4.mp4
黄飞鸿之三:狮王争霸,https://cdn1.yzzy-tv-cdn.com/20220517/cZrm0twN/index.m3u8#https://alimov2.a.kwimgs.com/upic/2020/05/15/08/BMjAyMDA1MTUwODQ5NTdfMjEyNDgzMjg2XzI4NTc1ODg4MzEyXzJfMw==_b_Bd4d927d62d45dd2f3e065114d9aebb25.mp4
黄飞鸿之四:西域雄狮,https://cdn1.yzzy-tv-cdn.com/20220415/eAed3SPA/index.m3u8#
黄飞鸿之五:铁鸡斗蜈蚣,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8#http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
少林小子,https://vip.ffzy-play7.com/20230216/14926_434969e4/index.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
鼠胆龙威,https://cdn1.yzzy-tv-cdn.com/20220517/lAsQeigJ/index.m3u8
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
新少林五祖,https://cdn1.yzzy-tv-cdn.com/20220416/dqxi6ilh/index.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
龙在天涯,https://cdn2.yzzy-tv-cdn.com/20220331/4882_d282e1a0/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
功夫之王,https://cdn1.yzzy-tv-cdn.com/20220326/Fu3xA9TS/index.m3u8
封神传奇,https://cdn1.yzzy-tv-cdn.com/20220326/ga3SHNAV/index.m3u8
建国大业,https://cdn1.yzzy-tv-cdn.com/20220325/lWDJZBdb/index.m3u8
英雄,https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
黑侠,https://vip.ffzy-play6.com/20221112/6336_a08140a7/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
神话,https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
特务迷城,https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服,https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
十二生肖,https://vip.ffzy-play6.com/20221019/191_dba04d04/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
辛亥革命,https://vip.ffzy-play6.com/20221021/591_72533d75/index.m3u8
千机变,https://vip.ffzy-play2.com/20221019/21_687fe198/index.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
新警察故事,https://vip.ffzy-play6.com/20221017/15_7bd9a94d/index.m3u8
超级计划,https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
特警新人类,https://vip.ffzy-play6.com/20221112/6113_c01821f3/index.m3u8
双龙会,https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
神探蒲松龄,https://vip.ffzy-play6.com/20221111/5646_d1cd614b/index.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
攀登者,https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8
天将雄师,https://vip.ffzy-play6.com/20221031/3078_d47ea8cc/index.m3u8
功夫瑜伽,https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
龙兄虎弟,https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
龙腾虎跃,https://vip.ffzy-play7.com/20221117/5171_c2d4c959/index.m3u8
迷你特工队,https://vip.ffzy-play7.com/20221117/5052_54ce37e4/index.m3u8
急先锋,https://vip.ffzy-play6.com/20221113/6503_476b3f6c/index.m3u8
红番区,https://vip.ffzy-play6.com/20221112/6346_239e11e8/index.m3u8
师弟出马,https://vip.ffzy-play7.com/20221115/4764_aba20ecc/index.m3u8
